jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,biaya_karyawan,jumlah_pelanggan
1.0,10.0,97.0,2007.0,1.0,4.0,366.0,8774102.0,321000000.0,366.0
5.0,41.0,11.0,2005.0,1.0,1.0,917.0,5814910.0,156000000.0,917.0
5.0,23.0,28.0,2004.0,0.0,0.0,883.0,5759337.0,153000000.0,883.0
2.0,1.0,32.0,2010.0,0.0,2.0,147.0,5490153.0,99000000.0,147.0
5.0,51.0,4.0,2011.0,1.0,3.0,941.0,7155634.0,165000000.0,941.0
5.0,55.0,27.0,2010.0,1.0,3.0,462.0,8273036.0,246000000.0,462.0
4.0,97.0,87.0,2003.0,1.0,3.0,928.0,6818721.0,552000000.0,928.0
4.0,86.0,2.0,2005.0,1.0,1.0,862.0,9168745.0,264000000.0,862.0
2.0,32.0,13.0,2005.0,1.0,0.0,93.0,7052815.0,135000000.0,93.0
5.0,3.0,43.0,2009.0,0.0,4.0,487.0,9108956.0,138000000.0,487.0
5.0,37.0,18.0,2012.0,1.0,1.0,621.0,9421736.0,165000000.0,621.0
2.0,94.0,75.0,2008.0,0.0,0.0,116.0,6267111.0,507000000.0,116.0
1.0,94.0,8.0,2002.0,0.0,0.0,817.0,9917377.0,306000000.0,606.0
4.0,7.0,6.0,2010.0,0.0,1.0,435.0,9235263.0,39000000.0,435.0
4.0,7.0,92.0,2005.0,0.0,2.0,653.0,9007575.0,297000000.0,653.0
1.0,13.0,48.0,2005.0,1.0,2.0,609.0,9073001.0,183000000.0,609.0
4.0,92.0,59.0,2005.0,0.0,2.0,851.0,7025886.0,453000000.0,851.0
4.0,2.0,88.0,2004.0,0.0,4.0,787.0,6443320.0,270000000.0,787.0
4.0,44.0,96.0,2000.0,1.0,4.0,994.0,7819482.0,420000000.0,994.0
2.0,52.0,71.0,2010.0,1.0,1.0,218.0,6064947.0,369000000.0,218.0
4.0,72.0,89.0,2006.0,0.0,2.0,799.0,6400066.0,483000000.0,575.0
2.0,22.0,91.0,2002.0,1.0,4.0,132.0,9496511.0,339000000.0,132.0
5.0,69.0,99.0,2011.0,0.0,3.0,152.0,7314020.0,504000000.0,152.0
5.0,0.0,78.0,2007.0,1.0,3.0,195.0,6588333.0,234000000.0,195.0
4.0,95.0,10.0,2001.0,0.0,3.0,825.0,8284487.0,315000000.0,825.0
1.0,1.0,38.0,2002.0,0.0,1.0,268.0,8615377.0,117000000.0,268.0
1.0,32.0,92.0,2008.0,1.0,2.0,955.0,6327022.0,372000000.0,955.0
2.0,34.0,73.0,2005.0,0.0,3.0,596.0,6269879.0,321000000.0,596.0
2.0,31.0,49.0,2005.0,1.0,1.0,181.0,7711522.0,240000000.0,181.0
1.0,55.0,94.0,2004.0,1.0,1.0,646.0,7779757.0,263400000.0,646.0
5.0,87.0,7.0,2012.0,0.0,0.0,306.0,9558874.0,282000000.0,306.0
4.0,71.0,67.0,2010.0,0.0,0.0,296.0,7558452.0,414000000.0,296.0
1.0,51.0,55.0,2000.0,1.0,3.0,122.0,9088036.0,318000000.0,122.0
4.0,31.0,87.0,2011.0,0.0,1.0,651.0,8766911.0,354000000.0,651.0
4.0,86.0,35.0,2011.0,0.0,4.0,499.0,5209836.0,363000000.0,499.0
4.0,11.0,38.0,2012.0,1.0,0.0,923.0,5862801.0,147000000.0,923.0
4.0,29.0,87.0,2012.0,1.0,4.0,675.0,8235661.0,348000000.0,675.0
2.0,99.0,72.4,2008.0,0.0,4.0,660.0,5932964.0,306000000.0,660.0
4.0,54.0,92.0,2007.0,1.0,0.0,623.0,8116767.0,438000000.0,623.0
5.0,4.0,52.0,2007.0,0.0,3.0,238.0,7584642.0,168000000.0,238.0
4.0,26.8,26.0,2001.0,0.0,1.0,510.0,8656969.0,333000000.0,510.0
1.0,54.0,91.0,2011.0,1.0,4.0,615.0,8136385.0,435000000.0,615.0
5.0,45.0,29.0,2012.0,1.0,4.0,955.0,5459895.0,222000000.0,955.0
2.0,20.0,66.0,2008.0,1.0,3.0,482.0,6058580.0,258000000.0,482.0
4.0,77.0,91.0,2000.0,1.0,3.0,99.0,8300072.0,504000000.0,99.0
4.0,98.0,64.0,2012.0,0.0,1.0,692.0,8011901.0,486000000.0,692.0
2.0,80.0,9.0,2006.0,1.0,3.0,635.0,8650135.0,267000000.0,635.0
1.0,36.0,69.0,2000.0,0.0,0.0,883.0,9658599.0,315000000.0,883.0
1.0,78.0,96.0,2010.0,0.0,1.0,862.0,9604876.0,522000000.0,862.0
1.0,59.0,52.0,2011.0,0.0,0.0,74.0,6283341.0,333000000.0,74.0
5.0,3.0,10.0,2011.0,1.0,0.0,443.0,7569211.0,39000000.0,443.0
5.0,17.0,35.0,2010.0,1.0,3.0,350.0,6435675.0,156000000.0,350.0
5.0,79.0,43.0,2009.0,0.0,1.0,554.0,9341598.0,366000000.0,554.0
5.0,42.0,8.0,2012.0,0.0,0.0,273.0,5354832.0,150000000.0,273.0
2.8,48.0,45.0,2004.0,0.0,0.0,99.0,6632118.0,279000000.0,99.0
5.0,74.0,37.0,2008.0,1.0,4.0,755.0,8376225.0,333000000.0,755.0
2.0,11.0,18.0,2004.0,1.0,1.0,687.0,5929764.0,87000000.0,687.0
2.0,97.0,19.0,2003.0,1.0,4.0,884.0,7758285.0,348000000.0,884.0
2.0,19.0,60.0,2000.0,0.0,1.0,93.0,8592180.0,237000000.0,93.0
4.0,72.0,76.0,2001.0,0.0,2.0,189.0,8771844.0,444000000.0,189.0
1.0,36.0,72.0,2011.0,0.0,2.0,26.0,6533156.0,324000000.0,26.0
5.0,53.0,85.0,2008.0,0.0,4.0,624.0,6931801.0,414000000.0,624.0
1.0,61.0,49.0,2006.0,0.0,1.0,725.0,7292859.0,330000000.0,725.0
5.0,92.0,34.0,2011.0,0.0,2.0,957.0,9014642.0,378000000.0,957.0
5.0,40.0,46.0,2007.0,1.0,0.0,169.0,8384511.0,258000000.0,169.0
4.0,88.0,43.0,2000.0,1.0,0.0,287.0,8406437.0,393000000.0,287.0
2.0,95.0,9.0,2006.0,1.0,2.0,620.0,8940174.0,312000000.0,620.0
2.0,74.0,97.0,2002.0,1.0,4.0,126.0,8629844.0,513000000.0,126.0
4.0,32.0,24.0,2005.0,1.0,4.0,337.0,7824596.0,168000000.0,337.0
5.0,84.0,36.0,2010.0,1.0,3.0,665.0,8421908.0,360000000.0,665.0
2.0,7.0,13.0,2001.0,1.0,3.0,793.0,6135774.0,60000000.0,793.0
4.0,63.0,6.0,2003.0,0.0,1.0,703.0,5800091.0,207000000.0,703.0
2.0,12.0,65.0,2010.0,0.0,3.0,984.0,8748423.0,231000000.0,984.0
2.0,83.0,82.0,2010.0,0.0,0.0,378.0,5983183.0,495000000.0,378.0
2.0,22.0,71.0,2008.0,0.0,1.0,803.0,8521201.0,279000000.0,803.0
4.0,51.0,38.0,2004.0,0.0,1.0,708.0,7464965.0,267000000.0,708.0
5.0,93.0,87.0,2004.0,0.0,2.0,864.0,7387011.0,540000000.0,864.0
1.0,29.0,70.0,2004.0,1.0,2.0,487.0,9822639.0,297000000.0,487.0
5.0,77.0,84.0,2003.0,0.0,2.0,844.0,6899356.0,483000000.0,844.0
4.0,77.0,96.0,2008.0,0.0,2.0,242.0,8335151.0,519000000.0,242.0
2.0,19.0,29.0,2003.0,1.0,2.0,15.0,6818061.0,144000000.0,15.0
2.0,38.0,82.0,2008.0,0.0,4.0,908.0,9701541.0,360000000.0,908.0
1.0,31.0,11.0,2009.0,0.0,1.0,695.0,8557651.0,126000000.0,695.0
2.0,59.0,77.0,2004.0,1.0,0.0,675.0,7606860.0,408000000.0,675.0
4.0,86.0,48.0,2010.0,1.0,1.0,416.0,8594862.0,402000000.0,416.0
5.0,54.0,89.0,2004.0,0.0,1.0,329.0,6474313.0,429000000.0,329.0
1.0,47.0,96.0,2004.0,1.0,4.0,828.0,7468236.0,429000000.0,828.0
4.0,82.0,13.0,2010.0,0.0,1.0,656.0,9227963.0,285000000.0,656.0
5.0,39.4,62.0,2000.0,1.0,2.0,776.0,6800070.0,264000000.0,776.0
2.0,54.0,54.0,2006.0,0.0,2.0,955.0,5613819.0,324000000.0,955.0
4.0,53.0,43.0,2010.0,1.0,0.0,947.0,6220433.0,288000000.0,947.0
4.0,73.0,65.0,2005.0,1.0,1.0,564.0,8006110.0,414000000.0,564.0
4.0,78.0,59.0,2001.0,1.0,3.0,746.0,7412260.0,411000000.0,746.0
4.0,84.0,21.0,2003.0,0.0,1.0,932.0,5213122.0,315000000.0,932.0
4.0,39.0,5.0,2001.0,1.0,0.0,33.0,5737356.0,132000000.0,33.0
2.0,64.0,82.0,2012.0,0.0,4.0,971.0,9352965.0,438000000.0,971.0
4.0,44.0,6.0,2010.0,0.0,4.0,428.0,9175154.0,150000000.0,428.0
1.0,74.0,26.0,2011.0,0.0,0.0,869.0,6099845.0,300000000.0,869.0
5.0,96.0,41.0,2011.0,0.0,4.0,706.0,7473589.0,411000000.0,588.8
4.0,86.0,60.0,2009.0,0.0,4.0,321.0,7888385.0,438000000.0,321.0
1.0,20.0,29.0,2009.0,0.0,3.0,494.0,8078832.0,147000000.0,494.0
2.0,83.0,56.0,2002.0,0.0,0.0,889.0,7138608.0,417000000.0,889.0
2.0,66.0,59.0,2003.0,1.0,4.0,11.0,8348342.0,375000000.0,11.0
2.0,41.0,58.0,2004.0,0.0,1.0,823.0,8819010.0,297000000.0,823.0
4.0,1.0,79.0,2009.0,0.0,4.0,731.0,9381678.0,240000000.0,731.0
2.0,80.0,48.0,2009.0,1.0,2.0,793.0,6373814.0,384000000.0,793.0
1.0,62.0,93.0,2001.0,0.0,4.0,30.0,9592243.0,465000000.0,30.0
4.0,11.0,3.0,2004.0,1.0,4.0,521.0,7623199.0,42000000.0,521.0
4.0,44.0,8.0,2004.0,0.0,2.0,573.0,7823713.0,156000000.0,573.0
2.0,32.0,86.0,2000.0,0.0,2.0,759.0,8009156.0,354000000.0,759.0
4.0,58.0,74.0,2010.0,1.0,3.0,436.0,7385962.0,396000000.0,436.0
2.0,71.0,66.0,2004.0,1.0,0.0,567.0,5754450.0,411000000.0,567.0
2.0,88.0,51.0,2009.0,0.4,1.0,132.0,7146269.0,417000000.0,132.0
1.0,77.0,48.0,2012.0,1.0,1.0,619.0,5794474.0,375000000.0,619.0
5.0,26.0,91.0,2006.0,0.0,2.0,829.0,6823162.0,351000000.0,829.0
5.0,95.0,85.0,2001.0,1.0,4.0,684.0,6056978.0,540000000.0,684.0
5.0,22.0,65.0,2010.0,1.0,1.0,549.0,7149237.0,261000000.0,549.0
5.0,32.0,11.0,2000.0,0.0,4.0,636.0,7029511.0,129000000.0,636.0
4.0,89.0,6.0,2004.0,1.0,1.0,428.0,8773534.0,285000000.0,428.0
4.0,62.0,42.0,2007.0,0.0,0.0,809.0,6066496.0,312000000.0,809.0
5.0,74.0,56.0,2012.0,1.0,3.0,900.0,5882261.0,390000000.0,900.0
1.0,90.0,80.0,2002.0,1.0,0.0,488.0,7251455.0,510000000.0,488.0
5.0,41.0,98.0,2003.0,1.0,2.0,873.0,6218784.0,417000000.0,580.4
5.0,28.0,15.0,2007.0,0.0,2.0,548.0,7229920.0,129000000.0,548.0
5.0,1.0,68.0,2011.6,1.0,2.0,265.0,6719310.0,207000000.0,265.0
5.0,9.0,24.0,2001.0,1.0,3.0,92.0,9474790.0,99000000.0,92.0
1.0,94.0,49.0,2008.0,0.0,4.0,38.0,9235087.0,429000000.0,38.0
1.0,38.0,72.0,2005.0,0.0,3.0,795.0,7736867.0,330000000.0,795.0
5.0,44.0,44.0,2006.0,1.0,3.0,262.0,7950458.0,264000000.0,262.0
4.0,13.0,39.0,2009.0,0.0,1.0,920.0,7865402.0,156000000.0,920.0
4.0,39.0,71.0,2007.0,1.0,2.0,167.0,9999711.0,330000000.0,167.0
5.0,65.0,57.0,2010.0,1.0,1.0,821.0,9231767.0,366000000.0,821.0
5.0,56.0,68.0,2010.0,0.0,0.0,728.0,6531267.0,372000000.0,728.0
2.0,15.0,85.0,2011.0,1.0,0.0,912.0,7987787.0,300000000.0,912.0
1.0,86.0,27.0,2007.0,0.4,3.0,346.0,9457942.0,339000000.0,346.0
4.0,98.0,24.0,2012.0,1.0,3.0,954.0,7716603.0,366000000.0,954.0
4.0,83.0,81.0,2006.0,1.0,4.0,429.0,8534336.0,492000000.0,429.0
2.0,44.0,81.0,2007.0,1.0,1.0,923.0,8941751.0,375000000.0,923.0
2.0,41.0,70.0,2009.0,0.4,0.0,888.0,5602529.0,333000000.0,888.0
5.0,82.0,40.0,2009.0,0.0,2.0,646.0,8551594.0,366000000.0,646.0
2.0,85.0,6.0,2012.0,1.0,2.0,656.0,6914570.0,273000000.0,656.0
4.0,23.0,94.0,2001.0,1.0,2.0,841.0,6457043.0,351000000.0,841.0
4.0,63.0,70.0,2011.0,0.0,0.0,260.0,9473748.0,399000000.0,260.0
2.0,89.0,93.0,2009.0,0.0,4.0,781.0,5915167.0,546000000.0,781.0
4.0,58.0,58.0,2003.0,0.0,2.0,180.0,9633095.0,348000000.0,180.0
5.0,65.0,82.0,2011.0,1.0,3.0,946.0,8075523.0,441000000.0,946.0
5.0,68.0,70.0,2011.0,0.0,2.0,812.0,9678582.0,414000000.0,812.0
2.0,5.0,0.0,2006.0,1.0,0.0,13.0,6031065.0,15000000.0,680.8
1.0,33.0,89.0,2001.0,0.0,1.0,274.0,7461930.0,366000000.0,274.0
4.0,80.0,43.0,2002.0,1.0,3.0,679.0,5866783.0,369000000.0,679.0
1.0,37.0,17.0,2003.0,0.0,2.0,49.0,9794602.0,162000000.0,49.0
2.0,49.0,24.0,2011.0,0.0,3.0,850.0,7217929.0,219000000.0,850.0
1.0,90.0,29.0,2006.0,1.0,0.0,876.0,8194874.0,357000000.0,876.0
4.0,14.0,76.0,2010.0,1.0,3.0,829.0,7516488.0,270000000.0,829.0
4.0,10.0,7.0,2001.0,1.0,0.0,217.0,5739038.0,51000000.0,217.0
5.0,13.0,49.0,2000.0,1.0,2.0,233.0,6897945.0,186000000.0,233.0
4.0,20.0,84.0,2008.0,1.0,0.0,323.0,8718551.0,312000000.0,323.0
4.0,44.0,10.0,2002.0,0.0,4.0,468.0,9554180.0,162000000.0,468.0
4.0,9.0,27.0,2005.0,1.0,2.0,118.0,6651427.0,108000000.0,118.0
4.0,22.0,6.0,2010.0,0.0,3.0,842.0,6939615.0,84000000.0,842.0
5.0,13.0,96.0,2001.0,1.0,3.0,950.0,5504505.0,327000000.0,950.0
4.0,28.0,50.0,2008.0,0.0,3.0,999.0,8588996.6,234000000.0,999.0
1.0,71.0,2.0,2008.0,0.0,2.0,47.0,7333568.0,219000000.0,47.0
2.0,11.0,48.0,2002.0,1.0,2.0,955.0,8766159.0,177000000.0,955.0
5.0,43.0,47.0,2011.0,0.0,4.0,120.0,6190383.0,270000000.0,120.0
4.0,94.0,34.0,2007.0,1.0,2.0,514.8,6006344.0,384000000.0,333.0
4.0,28.0,12.0,2006.8,1.0,4.0,743.0,6271763.0,120000000.0,743.0
1.0,79.0,46.0,2011.0,1.0,4.0,552.0,6452301.0,375000000.0,552.0
4.0,34.0,41.0,2010.0,0.0,0.0,972.0,6406860.0,225000000.0,972.0
2.0,0.0,56.0,2003.0,0.0,1.0,434.0,6857995.0,168000000.0,434.0
2.0,40.0,2.0,2003.0,1.0,1.0,639.0,8637671.0,126000000.0,639.0
5.0,29.0,85.0,2000.0,0.0,1.0,84.0,5536612.0,342000000.0,84.0
1.0,5.0,65.0,2003.0,1.0,3.0,694.0,5959927.0,210000000.0,694.0
4.0,16.0,93.0,2003.0,0.0,0.0,268.0,5858670.0,327000000.0,268.0
2.0,40.0,55.0,2002.0,1.0,2.0,68.0,8947140.0,285000000.0,68.0
2.0,52.0,44.0,2006.0,0.0,0.0,633.0,5342385.0,288000000.0,633.0
5.0,8.0,68.0,2005.0,1.0,1.0,405.0,9078456.0,228000000.0,405.0
2.0,28.0,4.0,2005.0,0.0,1.0,471.0,8125666.0,96000000.0,471.0
2.0,12.0,61.0,2004.0,1.0,3.0,812.0,5321643.0,219000000.0,812.0
5.0,84.0,14.0,2007.0,0.0,0.0,242.0,6445826.0,294000000.0,242.0
4.0,8.0,28.0,2005.0,1.0,0.0,563.0,8725540.0,108000000.0,563.0
1.0,97.0,62.0,2004.0,0.0,1.0,148.0,6835976.0,477000000.0,148.0
2.0,43.0,2.0,2005.0,0.0,4.0,79.0,7372731.0,135000000.0,79.0
2.0,94.0,82.0,2001.0,1.0,0.0,38.0,5473241.0,528000000.0,38.0
2.0,17.0,59.0,2010.0,0.0,2.0,950.0,8216619.0,228000000.0,950.0
1.0,48.0,62.0,2000.0,1.0,2.0,558.0,9943683.0,330000000.0,558.0
4.0,92.0,59.0,2002.0,0.0,0.0,245.0,7221232.0,453000000.0,245.0
5.0,78.0,79.0,2007.0,0.0,2.0,597.0,5520889.0,471000000.0,597.0
4.0,84.0,88.0,2004.0,0.0,4.0,254.0,7350950.0,516000000.0,254.0
5.0,60.0,48.0,2011.0,0.0,4.0,265.0,7768394.0,324000000.0,265.0
5.0,66.0,54.0,2006.0,1.0,3.0,632.0,7330783.0,360000000.0,632.0
2.0,9.0,3.0,2006.0,1.0,3.0,784.0,8374018.0,36000000.0,784.0
1.0,62.0,35.0,2012.0,0.0,1.0,724.0,7824243.0,291000000.0,724.0
5.0,11.0,10.0,2004.0,0.0,4.0,781.0,6976249.0,63000000.0,781.0
5.0,59.0,29.0,2004.0,1.0,0.0,557.0,8962270.0,264000000.0,557.0
1.0,26.0,45.0,2001.0,1.0,0.0,480.0,9623917.0,213000000.0,480.0
2.0,8.0,31.0,2002.0,0.0,0.0,198.0,6181265.0,117000000.0,198.0
1.0,23.0,97.0,2006.0,1.0,0.0,700.0,5696241.0,360000000.0,700.0
2.6,9.0,44.0,2003.0,0.0,0.0,402.0,6105452.0,159000000.0,402.0
5.0,71.0,30.0,2010.2,0.0,0.0,974.0,5832759.0,303000000.0,974.0
5.0,66.0,67.0,2010.0,1.0,1.0,575.0,5301756.0,399000000.0,575.0
5.0,34.0,18.0,2001.0,1.0,1.0,348.0,7534685.0,156000000.0,348.0
2.0,20.0,80.0,2007.0,1.0,4.0,866.0,6410829.0,300000000.0,866.0
2.0,98.0,86.0,2004.0,0.0,1.0,270.0,5895520.0,552000000.0,270.0
4.0,34.0,55.0,2011.0,1.0,4.0,192.0,8956631.0,267000000.0,192.0
1.0,63.0,36.0,2012.0,0.0,3.0,467.0,7141002.0,297000000.0,467.0
2.0,11.0,8.0,2003.0,0.0,4.0,810.0,7197627.0,57000000.0,810.0
5.0,57.0,15.0,2012.0,0.0,3.0,258.0,6550818.0,216000000.0,258.0
2.0,80.0,67.0,2007.0,0.0,3.0,919.0,9445456.0,471000000.0,919.0
5.0,92.0,5.0,2011.0,0.0,2.0,77.0,5693574.0,291000000.0,77.0
5.0,31.0,35.0,2003.0,0.0,1.0,114.0,9794755.0,198000000.0,114.0
5.0,88.0,41.0,2005.0,0.0,1.0,464.0,8418640.0,387000000.0,464.0
4.0,76.0,8.0,2008.0,1.0,4.0,98.0,7290288.0,252000000.0,98.0
5.0,29.0,85.0,2009.0,1.0,1.0,868.0,5486636.0,342000000.0,868.0
1.0,80.0,81.0,2003.0,0.0,2.0,746.0,5633683.0,483000000.0,746.0
1.0,91.0,9.0,2008.0,0.0,4.0,665.0,7988039.0,300000000.0,665.0
2.0,56.0,20.0,2000.0,1.0,3.0,664.0,8488440.0,228000000.0,664.0
1.0,43.0,38.0,2004.0,1.0,3.0,604.0,8765484.0,243000000.0,604.0
2.0,22.0,94.0,2009.0,1.0,2.0,608.0,5835150.0,348000000.0,608.0
4.0,97.0,6.0,2002.0,0.0,0.0,562.0,6567731.0,309000000.0,562.0
2.0,3.0,58.0,2011.0,1.0,1.8,534.0,8006543.0,183000000.0,534.0
2.0,88.0,0.0,2001.0,0.0,2.8,215.0,9078352.0,264000000.0,215.0
5.0,75.0,63.0,2011.0,1.0,0.0,463.0,6822415.0,414000000.0,463.0
1.0,31.0,30.0,2002.0,0.0,4.0,201.0,9199809.0,183000000.0,201.0
4.0,30.0,92.0,2001.0,0.0,4.0,747.0,6689494.0,366000000.0,747.0
4.0,10.0,90.0,2002.0,0.0,2.0,77.0,7681651.0,300000000.0,77.0
1.0,87.0,85.0,2006.0,1.0,2.0,656.0,9975824.0,516000000.0,656.0
1.0,99.0,30.0,2003.0,1.0,3.0,443.0,9675864.0,387000000.0,443.0
4.0,98.0,81.0,2008.0,1.0,4.0,737.0,9885363.0,537000000.0,737.0
5.0,99.0,40.0,2003.0,1.0,2.0,841.0,6760576.0,417000000.0,841.0
4.0,10.0,26.0,2002.0,1.0,2.0,533.0,8011426.0,108000000.0,533.0
5.0,21.0,33.0,2005.0,1.0,3.0,388.0,9992851.0,162000000.0,342.2
4.0,45.0,14.0,2009.0,0.0,4.0,568.0,7049769.0,177000000.0,568.0
2.0,24.0,44.0,2008.0,1.0,1.0,376.0,9679382.0,204000000.0,376.0
1.0,32.0,45.0,2006.0,0.0,1.0,271.0,6234411.0,231000000.0,271.0
2.0,86.0,78.0,2008.0,1.0,4.0,940.0,6796495.0,492000000.0,940.0
4.0,92.0,20.0,2005.0,1.0,1.0,57.0,6565109.0,336000000.0,57.0
5.0,78.0,18.0,2008.0,1.0,4.0,347.0,9367198.0,288000000.0,347.0
2.0,15.0,94.0,2011.0,1.0,0.0,469.6,6554732.0,327000000.0,838.0
2.0,86.0,13.0,2004.0,1.0,1.0,387.0,9404153.0,297000000.0,387.0
1.0,48.0,87.0,2011.0,1.0,3.0,795.0,6258153.0,405000000.0,795.0
4.0,53.0,19.0,2007.0,0.0,0.0,508.0,5697117.0,216000000.0,508.0
1.0,89.0,83.0,2012.0,0.0,4.0,889.0,9168311.0,516000000.0,889.0
5.0,48.0,64.0,2007.0,0.0,1.0,253.0,7459832.0,336000000.0,253.0
5.0,2.0,6.0,2008.0,0.0,3.0,988.0,7199286.0,24000000.0,988.0
5.0,47.0,14.0,2003.0,1.0,2.0,720.0,9574738.0,183000000.0,720.0
5.0,41.0,36.0,2004.0,1.0,1.0,660.0,5244365.0,231000000.0,660.0
3.0,69.0,37.0,2006.0,0.0,0.0,28.0,5632937.0,318000000.0,28.0
5.0,33.0,67.0,2001.0,1.0,4.0,111.0,7112103.0,300000000.0,111.0
2.0,73.0,45.0,2010.0,0.0,4.0,320.0,5731787.0,354000000.0,320.0
5.0,26.0,50.0,2008.0,0.0,3.0,939.0,7962923.0,228000000.0,939.0
5.0,78.0,74.0,2009.0,1.0,2.0,272.0,6243960.0,456000000.0,272.0
1.0,52.0,37.0,2004.0,1.0,2.0,792.0,8051052.0,267000000.0,792.0
5.0,39.4,70.0,2006.0,0.0,3.0,293.0,7269870.0,213000000.0,293.0
1.0,0.0,94.0,2010.0,1.0,2.0,432.0,7854637.0,282000000.0,432.0
1.0,84.0,54.0,2010.0,1.0,3.0,589.8,8046989.0,414000000.0,861.0
1.0,74.0,67.0,2006.0,0.0,3.0,788.0,5133751.0,423000000.0,788.0
1.0,33.0,16.0,2001.0,1.0,1.0,381.0,5618692.0,147000000.0,381.0
4.0,60.0,17.0,2006.0,0.0,0.0,476.0,7797999.0,231000000.0,476.0
2.0,36.0,97.0,2009.0,1.0,2.0,565.0,5617392.0,399000000.0,565.0
3.0,99.0,3.0,2000.0,1.0,4.0,588.0,7493413.0,306000000.0,588.0
4.0,43.0,24.0,2003.0,1.0,1.0,490.0,9652577.0,201000000.0,490.0
5.0,94.0,48.0,2004.0,1.0,4.0,106.0,9959808.0,426000000.0,106.0
4.0,30.0,85.0,2008.0,0.0,2.0,506.0,5324895.0,345000000.0,506.0
4.0,7.0,1.0,2000.0,0.0,1.0,738.0,6740649.0,24000000.0,738.0
2.0,13.0,51.0,2007.0,1.0,0.0,37.0,9690810.0,45000000.0,37.0
4.0,53.0,40.0,2003.0,1.0,1.0,113.0,8736544.0,279000000.0,113.0
1.0,73.0,64.0,2002.0,0.0,2.0,586.0,7000327.0,411000000.0,586.0
5.0,79.0,57.0,2003.0,1.0,3.0,403.0,9544682.0,408000000.0,403.0
4.0,36.0,26.0,2009.0,1.0,1.0,505.0,9881396.0,186000000.0,505.0
1.0,37.0,95.0,2000.0,1.0,0.0,657.0,6956586.0,396000000.0,657.0
2.0,50.0,24.0,2002.0,0.0,4.0,983.0,7128877.0,222000000.0,983.0
